epoch,loss,val_loss
45,7.39770006159e-05,0.00311241817279
46,6.46740244303e-05,0.00370076369732
47,6.69109013323e-05,0.00318025713728
48,7.57329758289e-05,0.00272439892655
49,6.60297651945e-05,0.00217509837178
50,6.91799278125e-05,0.00345429521352
51,7.08642153401e-05,0.00104227879963
52,6.82112028192e-05,0.00185743589456
53,6.47799420455e-05,0.00157540682099
54,7.03307265796e-05,0.0032415775968
55,6.61029793217e-05,0.00256223842515
56,6.88056532097e-05,0.00107681798024
57,6.36941926531e-05,0.00169638731389
58,7.13734333995e-05,0.00162186652858
59,7.06597800506e-05,0.00187540131038
60,6.78599795111e-05,0.000584037717474
61,9.0770350836e-05,0.00170216266364
62,7.06150946443e-05,0.00260581050719
63,7.06826503876e-05,0.0018234816828
64,7.04569052078e-05,0.000754257452016
65,6.9011439096e-05,0.00298234199419
66,7.7190196359e-05,0.00143482487052
67,6.94529228228e-05,0.00115475095903
68,6.80397333876e-05,0.000634359735284
69,6.88831547175e-05,0.00142913245305
70,7.2926911417e-05,0.0015249062085
71,7.54423050632e-05,0.000489276710841
72,6.19376964647e-05,0.00257391152976
73,7.05977244674e-05,0.00128198717282
74,6.38520563753e-05,0.00402507746678
75,6.9758431984e-05,0.00107479195654
76,7.58746345359e-05,0.005337953964
77,7.05525947219e-05,0.00306319808841
78,6.72948923355e-05,0.000976424874927
79,6.95506075354e-05,0.00421362618573
80,6.96537599422e-05,0.00366964635038
81,7.09050221488e-05,0.00306977761255
82,6.59604574046e-05,0.00318924553505
83,7.3343160237e-05,0.00378956299111
84,7.28142635677e-05,0.00222980841862
85,7.11812930678e-05,0.0032789588937
86,6.85027285251e-05,0.00495806344489
87,7.57595426615e-05,0.00120755302816
88,6.77159850879e-05,0.00383835125941
89,7.02449178254e-05,0.00204622054523
90,6.94426278695e-05,0.00472431602132
91,6.33607299284e-05,0.00197593052993
92,6.76551042127e-05,0.000875905482975
93,6.60639572914e-05,0.00211297183212
94,7.37351636022e-05,0.00146577956236
95,6.55400773553e-05,0.00219203169734
96,6.76529080402e-05,0.00400576154335
97,6.9077935632e-05,0.000679921974814
98,6.97105581803e-05,0.00499905890466
99,7.30657333901e-05,0.00152960576718
0,0.00459422277952,0.202231828759
1,0.00344817147892,0.150864948169
2,0.00312778667827,0.111456895965
3,0.00272720772408,0.0730389160717
4,0.0024361904748,0.0721366746033
5,0.00225390425806,0.0570286563439
6,0.00216107055,0.0568747518175
7,0.00198071097764,0.0645655594584
8,0.00194156574655,0.0575189303516
9,0.00193453058808,0.0571526704129
10,0.00184715381422,0.0583225920433
11,0.0018265916956,0.064322603821
12,0.00182934747779,0.0661175899934
13,0.00181406054162,0.0703384986647
14,0.00184485565227,0.0725296507976
15,0.00173655918653,0.0614760848262
16,0.00179721867392,0.0577208308003
17,0.00167207311094,0.0619034501383
18,0.00174685252575,0.0664453961228
19,0.00173041891923,0.0661206265139
20,0.00176090707712,0.0662461204681
21,0.0017269003378,0.061385015053
22,0.0017431732356,0.0573709049149
23,0.00172240472988,0.0773497360509
24,0.00175782970056,0.0737910329024
25,0.00170081293028,0.0649419189772
26,0.00170350594596,0.0642625170328
27,0.00163893766366,0.0761996008637
28,0.00163248066229,0.05917357856
29,0.00156313189658,0.0494101923959
30,0.0015065873399,0.0548391445381
31,0.00160295581832,0.0551480750576
32,0.00162647171638,0.0564077434562
33,0.00156823403232,0.0526272249113
34,0.00155104112587,0.0525063440931
35,0.00157550529235,0.0519245338694
36,0.00158915406041,0.0497624111067
37,0.0014956553386,0.0500031585192
38,0.00157288272346,0.0531413311184
39,0.0015592007823,0.0561389971252
40,0.00158450271439,0.0517268250537
41,0.00158581623296,0.0616453726844
42,0.00153624416119,0.0539258887855
43,0.00161188956919,0.0557729640385
44,0.00156078877825,0.0534574140681
45,0.00158369145577,0.0524356609619
46,0.00155273027691,0.0540333921953
47,0.00158023763695,0.0520526468209
48,0.00161726838734,0.0501188834084
49,0.00150367242563,0.0556506252234
50,0.00156449101077,0.0461667057399
51,0.00150282413165,0.0511477820757
52,0.00159084321975,0.0537561020564
53,0.00153989803444,0.0577371296723
54,0.00154298265538,0.0552495197915
55,0.00157794824964,0.0568278340486
56,0.00150543421344,0.061256721007
57,0.00154439916426,0.0431852527462
58,0.0014920707751,0.0505420823195
59,0.00162173220002,0.0511672387944
60,0.00160048555845,0.0543250481984
61,0.00156901166586,0.0499010371635
62,0.00154958744368,0.0454711457578
63,0.00153742637229,0.0475123005124
64,0.00159719747013,0.0530706021935
65,0.00157796927288,0.0544903932912
66,0.00160602860147,0.0541219630256
67,0.00156589679392,0.0577986229847
68,0.001497846491,0.046065885292
69,0.00153188204771,0.0545950522237
70,0.00156931657472,0.0559470318349
71,0.00159631545668,0.0518801729399
72,0.00154319604582,0.0608292306523
73,0.00154645685128,0.0524226861029
74,0.00156840931047,0.0560087892704
75,0.00158172193095,0.0563537178061
76,0.0015091962947,0.0625685555361
77,0.00156628900825,0.053405459316
78,0.00148873638756,0.0527481135617
0,0.00027031850684,0.00122703038189
1,9.66940004658e-05,0.000739578630996
2,7.35927102842e-05,0.0012469260443
3,5.89127466753e-05,0.00151870897578
4,6.06688451367e-05,0.00428843979965
5,5.68980695159e-05,0.00252221161709
6,4.94313302374e-05,0.000777175812994
7,5.10113045321e-05,0.000587740057697
8,4.38904044522e-05,0.00069130694632
9,4.63170314489e-05,0.000651561242536
10,4.87903938597e-05,0.00102858746233
11,4.91616767329e-05,0.0033444526562
12,4.66398665551e-05,0.000797484013012
13,4.36628548874e-05,0.000619928036472
14,4.07083481176e-05,0.00118603995927
15,4.28964947926e-05,0.00131807564717
16,4.15364897379e-05,0.000588496242249
17,4.44690888675e-05,0.000839468176846
18,3.63929586899e-05,0.000691314316469
19,4.23106852994e-05,0.000972332072173
20,4.30600399968e-05,0.000823976036132
21,4.09958217507e-05,0.000694622793763
22,4.04158747411e-05,0.000883030397889
23,4.96286206979e-05,0.000782182967136
24,3.78285987011e-05,0.000867879920224
25,4.3006964697e-05,0.000898581307121
26,3.87029315285e-05,0.00181789485317
27,3.89043298229e-05,0.00226757463256
28,4.13132652644e-05,0.00193438221136
29,3.65156988698e-05,0.0033708935473
30,3.90170758331e-05,0.000617206194068
31,4.03265659936e-05,0.00137880542944
32,4.2457233721e-05,0.00213858395341
33,4.10206205524e-05,0.00159366421083
34,4.56106058077e-05,0.00183993805223
35,4.20977310566e-05,0.00113697739456
36,4.7243812238e-05,0.000633462581216
37,3.78914653798e-05,0.000565314813148
38,4.14765629187e-05,0.00176461449822
39,4.05579369421e-05,0.00055944412802
40,4.09221515919e-05,0.000946664862233
41,3.70934151237e-05,0.000652477227331
42,3.90789052165e-05,0.000563553369871
43,4.45980852429e-05,0.000681260946827
44,4.28354143242e-05,0.000825983600761
45,3.69906626732e-05,0.000928833708679
46,4.24371858057e-05,0.000730419291449
47,4.02708211511e-05,0.00170545732617
48,3.76756374304e-05,0.00054918210084
49,4.34307251931e-05,0.000600937661368
50,3.63108235633e-05,0.0014043171497
51,3.54957893935e-05,0.0012196165042
52,3.58729108185e-05,0.00234386134599
53,3.89607490225e-05,0.00063557892275
54,3.92174142231e-05,0.000700382617834
55,4.61013654364e-05,0.00222038399322
56,4.06096003927e-05,0.000624747337261
57,4.53443247506e-05,0.000776491627483
58,4.17978976657e-05,0.00356016178746
59,4.69864948839e-05,0.00166171122448
60,3.80399062399e-05,0.000626334851054
61,4.06326379369e-05,0.000661967527418
62,4.36438453757e-05,0.00140218713241
63,4.65039190627e-05,0.000745625105391
64,4.24691053344e-05,0.00103208495256
65,4.12052926366e-05,0.00204757923667
66,3.98830342254e-05,0.0029318296447
67,4.59666328473e-05,0.0007186066436
68,4.03443856892e-05,0.00338438424066
69,4.0175828532e-05,0.00399328767133
70,5.07038632143e-05,0.00128083728901
71,4.99896049646e-05,0.000923321362728
72,3.96877023362e-05,0.000561668438434
73,4.08099099079e-05,0.00128750341336
74,3.94650840535e-05,0.000572314665645
75,3.70216224974e-05,0.000833589532765
76,3.9923113617e-05,0.000561415908759
77,3.92799266523e-05,0.000562908979952
78,4.3261796811e-05,0.000604181715872
79,4.18829727578e-05,0.000623579555258
80,3.48935160361e-05,0.000683823486066
81,3.96410136747e-05,0.000638731756169
82,4.11565155718e-05,0.000635452920152
83,4.26840609343e-05,0.000610044207054
84,4.37481792431e-05,0.00164985781873
85,4.19468010788e-05,0.000574317228738
86,4.59710919724e-05,0.000796282697186
87,4.16037418226e-05,0.000882920194256
88,4.53073890517e-05,0.000869176106257
89,4.31138544051e-05,0.000548199904161
90,4.38287353604e-05,0.000566278849524
91,4.28147835979e-05,0.000967484791644
92,3.97781476275e-05,0.00350084102973
93,4.01240327982e-05,0.000682849277841
94,3.82628525911e-05,0.000866302644525
95,3.92081622399e-05,0.00150660650583
96,4.05878074786e-05,0.00126747536143
97,4.11140390693e-05,0.000922089311096
98,4.6852958859e-05,0.000621782333023
99,3.53445756782e-05,0.000606078855332
